iteration,constraint_id,day,hydro_id,bound_type,inequality_position,g_before,g_after,l_before,l_trial,full_correction_candidate_l,l_corrected,linearized_constraint_increment,second_order_remainder,applied_second_order_correction,correction_fraction,full_correction_centrality_safe,full_correction_feasible,residual_before,residual_trial,residual_corrected,expected_corrected_residual,closure_error,closure_tolerance,strictly_positive
1,INEQ-WATER-D002-HYDRO02-UPPER,2,2,upper,30991,29127.249999999971,23626.261385486578,1,6.2764135504775904,-0.89111162592966231,1.2688630241054302,-5508.1561396898005,7.1675251764072527,5.0075505263721602,0.69864428838772674,false,false,29128.249999999971,23632.537799037054,23627.530248510684,23627.530248510684,0,1.862645149230957e-09,true
1,INEQ-WATER-D002-HYDRO02-LOWER,2,2,lower,30992,-33026.799999999974,-27525.811385486581,33026.799999999974,27518.643860310174,27525.811385486581,27523.651410836548,5508.1561396898005,-7.1675251764072527,-5.0075505263721602,0.69864428838772674,false,false,0,-7.1675251764063432,-2.1599746500323818,-2.159974650035092,2.7102764477149321e-12,1.862645149230957e-09,true
1,INEQ-WATER-D002-HYDRO03-UPPER,2,3,upper,30993,17990.419999999995,14588.62966430539,1,6.2703999245728843,3.8693444761958196,4.5929162494620162,-3404.1913911429815,2.4010554483770647,1.6774836751108686,0.69864428838772674,false,false,17991.419999999995,14594.900064229963,14593.222580554851,14593.222580554853,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D002-HYDRO03-LOWER,2,3,lower,30994,-20029.329999999994,-16627.53966430539,20029.329999999994,16625.138608857014,16627.53966430539,16626.816092532124,3404.1913911429815,-2.4010554483770647,-1.6774836751108686,0.69864428838772674,false,false,0,-2.4010554483757005,-0.72357177326557576,-0.72357177326619615,6.2039262616053747e-13,1.862645149230957e-09,true
1,INEQ-WATER-D002-HYDRO04-UPPER,2,4,upper,30995,17981.779999999999,14581.613869978893,1,6.2705441830931647,3.8773989224710874,4.5985869154773926,-3402.5592752817274,2.3931452606220773,1.6719572676157721,0.69864428838772674,false,false,17982.779999999999,14587.884414161987,14586.212456894371,14586.212456894371,0,9.3132257461547852e-10,true
1,INEQ-WATER-D002-HYDRO04-LOWER,2,4,lower,30996,-20027.670000000002,-16627.503869978897,20027.670000000002,16625.110724718274,16627.503869978897,16626.782681985889,3402.5592752817274,-2.3931452606220773,-1.6719572676157721,0.69864428838772674,false,false,0,-2.3931452606229868,-0.72118799300733372,-0.72118799300630532,-1.0283995877102825e-12,1.862645149230957e-09,true
1,INEQ-WATER-D003-HYDRO01-UPPER,3,1,upper,30997,29430.970000000001,23872.574041303946,1,6.272765986910624,-0.86224470926206109,1.2879315164442398,-5565.5309693922281,7.1350106961726851,4.9848344704663843,0.69864428838772674,false,false,29431.970000000001,23878.846807290858,23873.861972820388,23873.861972820392,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D003-HYDRO01-LOWER,3,1,lower,30998,-33296.339999999997,-27737.944041303941,33296.339999999997,27730.809030607768,27737.944041303941,27735.793865078234,5565.5309693922281,-7.1350106961726851,-4.9848344704663843,0.69864428838772674,false,false,0,-7.1350106961726851,-2.150176225706673,-2.1501762257063008,-3.7214675785435247e-13,1.862645149230957e-09,true
1,INEQ-WATER-D003-HYDRO02-UPPER,3,2,upper,30999,29726.599999999977,24112.441919732526,1,6.2723586133790894,-0.95024573151544534,1.2263273405341435,-5621.3806846123452,7.2226043448945347,5.0460312728449459,0.69864428838772674,false,false,29727.599999999977,24118.714278345906,24113.668247073059,24113.668247073063,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D003-HYDRO02-LOWER,3,2,lower,31000,-33566.219999999972,-27952.061919732521,33566.219999999972,27944.839315387628,27952.061919732521,27949.885346660474,5621.3806846123452,-7.2226043448945347,-5.0460312728449459,0.69864428838772674,false,false,0,-7.2226043448936252,-2.1765730720471765,-2.1765730720495893,2.4127366771153902e-12,1.862645149230957e-09,true
1,INEQ-WATER-D003-HYDRO03-UPPER,3,3,upper,31001,17758.769999999997,14400.667679289305,1,6.2678416421692695,3.9444147638034615,4.6445927241124725,-3360.4257475890577,2.3234268783658081,1.6232489180567973,0.69864428838772674,false,false,17759.769999999997,14406.935520931474,14405.312272013418,14405.312272013418,0,9.3132257461547852e-10,true
1,INEQ-WATER-D003-HYDRO03-LOWER,3,3,lower,31002,-19820.839999999997,-16462.737679289305,19820.839999999997,16460.414252410937,16462.737679289305,16462.037501328996,3360.4257475890577,-2.3234268783658081,-1.6232489180567973,0.69864428838772674,false,false,0,-2.3234268783671723,-0.70017796030879254,-0.70017796030901081,2.1826984664130578e-13,1.862645149230957e-09,true
1,INEQ-WATER-D003-HYDRO04-UPPER,3,4,upper,31003,18389.130000000001,14912.057915752546,1,6.2663776959815358,3.8272003952955664,4.5622604064922907,-3479.5112615481407,2.4391773006859694,1.7041172894892453,0.69864428838772674,false,false,18390.130000000001,14918.324293448528,14916.620176159038,14916.62017615904,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D003-HYDRO04-LOWER,3,4,lower,31004,-20394.279999999999,-16917.207915752544,20394.279999999999,16914.768738451858,16917.207915752544,16916.472855741347,3479.5112615481407,-2.4391773006859694,-1.7041172894892453,0.69864428838772674,false,false,0,-2.4391773006864241,-0.73506001119676512,-0.73506001119672415,-4.0967229608668276e-14,1.862645149230957e-09,true
1,INEQ-WATER-D004-HYDRO01-UPPER,4,1,upper,31005,29107.709999999999,23610.561261992385,1,6.2759440020786963,-1.039510962685589,1.1650431739884892,-5504.4641929723784,7.3154549647642853,5.1109008280902071,0.69864428838772674,false,false,29108.709999999999,23616.837205994463,23611.726305166372,23611.726305166376,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D004-HYDRO01-LOWER,4,1,lower,31006,-33005.400000000001,-27508.251261992387,33005.400000000001,27500.935807027621,27508.251261992387,27506.046707855712,5504.4641929723784,-7.3154549647642853,-5.1109008280902071,0.69864428838772674,false,false,0,-7.3154549647661042,-2.2045541366751422,-2.2045541366740786,-1.0635936575909e-12,1.862645149230957e-09,true
1,INEQ-WATER-D004-HYDRO02-UPPER,4,2,upper,31007,29823.289999999972,24191.17479136309,1,6.2748924892104094,-1.2596950219293523,1.0108959591951177,-5639.6497961480218,7.5345875111397618,5.2639965300152918,0.69864428838772674,false,false,29824.289999999972,24197.449683852301,24192.185687322286,24192.185687322286,0,1.862645149230957e-09,true
1,INEQ-WATER-D004-HYDRO02-LOWER,4,2,lower,31008,-33653.239999999976,-28021.124791363094,33653.239999999976,28013.590203851956,28021.124791363094,28018.854200381971,5639.6497961480218,-7.5345875111397618,-5.2639965300152918,0.69864428838772674,false,false,0,-7.5345875111379428,-2.2705909811229503,-2.2705909811244696,1.5192291868970642e-12,1.862645149230957e-09,true
1,INEQ-WATER-D004-HYDRO03-UPPER,4,3,upper,31009,17603.739999999994,14274.963612779571,1,6.2709321626658774,3.9065931217711576,4.6191001959326652,-3331.1407262613179,2.3643390408947198,1.651831966733212,0.69864428838772674,false,false,17604.739999999994,14281.234544942237,14279.582712975503,14279.582712975505,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D004-HYDRO03-LOWER,4,3,lower,31010,-19681.309999999998,-16352.533612779574,19681.309999999998,16350.16927373868,16352.533612779574,16351.821105705414,3331.1407262613179,-2.3643390408947198,-1.651831966733212,0.69864428838772674,false,false,0,-2.3643390408942651,-0.71250707416038495,-0.71250707416150794,1.1229905894083458e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D004-HYDRO04-UPPER,4,4,upper,31011,17763.970000000001,14404.94773369217,1,6.2706403093453016,3.8819815851512001,4.6018175347795784,-3361.4109250320253,2.3886587241941015,1.6688227745657234,0.69864428838772674,false,false,17764.970000000001,14411.218374001515,14409.54955122695,14409.549551226952,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D004-HYDRO04-LOWER,4,4,lower,31012,-19831.639999999999,-16472.617733692168,19831.639999999999,16470.229074967974,16472.617733692168,16471.897897742539,3361.4109250320253,-2.3886587241941015,-1.6688227745657234,0.69864428838772674,false,false,0,-2.3886587241941015,-0.71983594962875941,-0.71983594962837827,-3.8113956435381624e-13,1.862645149230957e-09,true
1,INEQ-WATER-D005-HYDRO01-UPPER,5,1,upper,31013,29804.199999999997,24175.791405539196,1,6.2747666593822347,-1.3598455768906801,0.94088842645511317,-5636.0432066970743,7.6346122362729147,5.3338782329271215,0.69864428838772674,false,false,29805.199999999997,24182.066172198578,24176.732293965651,24176.732293965655,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D005-HYDRO01-LOWER,5,1,lower,31014,-33632.239999999998,-28003.831405539197,33632.239999999998,27996.196793302923,28003.831405539197,28001.530671535849,5636.0432066970743,-7.6346122362729147,-5.3338782329271215,0.69864428838772674,false,false,0,-7.6346122362738242,-2.3007340033473156,-2.3007340033457933,-1.5223378113660146e-12,1.862645149230957e-09,true
1,INEQ-WATER-D005-HYDRO02-UPPER,5,2,upper,31015,29864.999999999971,24225.118830836742,1,6.2747152226168037,-1.3735457913951468,0.93130134907883111,-5647.529430177241,7.6482610140119505,5.3434138735379726,0.69864428838772674,false,false,29865.999999999971,24231.39354605936,24226.050132185821,24226.050132185821,0,1.862645149230957e-09,true
1,INEQ-WATER-D005-HYDRO02-LOWER,5,2,lower,31016,-33690.779999999977,-28050.898830836748,33690.779999999977,28043.250569822736,28050.898830836748,28048.593983696275,5647.529430177241,-7.6482610140119505,-5.3434138735379726,0.69864428838772674,false,false,0,-7.6482610140119505,-2.3048471404727024,-2.3048471404739779,1.2754242106893798e-12,1.862645149230957e-09,true
1,INEQ-WATER-D005-HYDRO03-UPPER,5,3,upper,31017,17712.649999999994,14363.344588137465,1,6.2705346787149336,3.8604499809236712,4.5867427700724077,-3351.7154965603208,2.4100846977912624,1.6837919086425259,0.69864428838772674,false,false,17713.649999999994,14369.61512281618,14367.931330907537,14367.931330907537,0,9.3132257461547852e-10,true
1,INEQ-WATER-D005-HYDRO03-LOWER,5,3,lower,31018,-19779.329999999994,-16430.024588137465,19779.329999999994,16427.614503439672,16430.024588137465,16429.298295348315,3351.7154965603208,-2.4100846977912624,-1.6837919086425259,0.69864428838772674,false,false,0,-2.4100846977926267,-0.72629278914973838,-0.72629278914873641,-1.0019762797242038e-12,1.862645149230957e-09,true
1,INEQ-WATER-D005-HYDRO04-UPPER,5,4,upper,31019,17713.959999999999,14364.401175492487,1,6.2706544447896189,3.8663787420040929,4.5909209573291232,-3351.9631002102979,2.4042757027855259,1.6797334874604954,0.69864428838772674,false,false,17714.959999999999,14370.671829937277,14368.992096449816,14368.992096449816,0,9.3132257461547852e-10,true
1,INEQ-WATER-D005-HYDRO04-LOWER,5,4,lower,31020,-19786.630000000001,-16437.071175492489,19786.630000000001,16434.666899789703,16437.071175492489,16436.346633277164,3351.9631002102979,-2.4042757027855259,-1.6797334874604954,0.69864428838772674,false,false,0,-2.4042757027855259,-0.72454221532461816,-0.7245422153250306,4.1244785364824565e-13,1.862645149230957e-09,true
1,INEQ-WATER-D006-HYDRO01-UPPER,6,1,upper,31021,29173.059999999998,23662.459259917465,1,6.2759977160844942,0.066634766479656271,1.937861756816706,-5516.8101030321377,6.2093629496048379,4.3381359592677882,0.69864428838772674,false,false,29174.059999999998,23668.735257633551,23664.397121674283,23664.397121674283,0,1.862645149230957e-09,true
1,INEQ-WATER-D006-HYDRO01-LOWER,6,1,lower,31022,-33064.220000000001,-27553.619259917468,33064.220000000001,27547.409896967863,27553.619259917468,27551.748032927131,5516.8101030321377,-6.2093629496048379,-4.3381359592677882,0.69864428838772674,false,false,0,-6.2093629496048379,-1.8712269903371634,-1.87122699033705,-1.13464793116691e-13,1.862645149230957e-09,true
1,INEQ-WATER-D006-HYDRO02-UPPER,6,2,upper,31023,29511.079999999973,23936.721530786686,1,6.2755193086086569,-0.034034909062918395,1.8673852921597192,-5580.6680234309579,6.3095542176715753,4.4081340164489378,0.69864428838772674,false,false,29512.079999999973,23942.997050095295,23938.588916078847,23938.588916078847,0,1.862645149230957e-09,true
1,INEQ-WATER-D006-HYDRO02-LOWER,6,2,lower,31024,-33372.249999999971,-27797.891530786685,33372.249999999971,27791.581976569014,27797.891530786685,27795.990110585462,5580.6680234309579,-6.3095542176715753,-4.4081340164489378,0.69864428838772674,false,false,0,-6.3095542176706658,-1.9014202012222086,-1.9014202012226376,4.2899017671516049e-13,1.862645149230957e-09,true
1,INEQ-WATER-D006-HYDRO03-UPPER,6,3,upper,31025,17635.299999999996,14300.28562557332,1,6.271005305878508,4.1822968349551148,4.8117410625608175,-3337.1030828975986,2.0887084709233932,1.4592642433176908,0.69864428838772674,false,false,17636.299999999996,14306.556630879199,14305.09736663588,14305.09736663588,0,9.3132257461547852e-10,true
1,INEQ-WATER-D006-HYDRO03-LOWER,6,3,lower,31026,-19709.719999999998,-16374.705625573322,19709.719999999998,16372.616917102399,16374.705625573322,16374.076181345717,3337.1030828975986,-2.0887084709233932,-1.4592642433176908,0.69864428838772674,false,false,0,-2.0887084709229384,-0.62944422760483576,-0.62944422760570229,8.6652907071993468e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D006-HYDRO04-UPPER,6,4,upper,31027,17563.66,14242.159984934606,1,6.2713142964185131,4.2020943001430346,4.8256655646029767,-3323.5692350616696,2.0692199962754785,1.4456487318155362,0.69864428838772674,false,false,17564.66,14248.431299231024,14246.985650499209,14246.985650499209,0,9.3132257461547852e-10,true
1,INEQ-WATER-D006-HYDRO04-LOWER,6,4,lower,31028,-19651.360000000001,-16329.859984934606,19651.360000000001,16327.790764938331,16329.859984934606,16329.236413670145,3323.5692350616696,-2.0692199962754785,-1.4456487318155362,0.69864428838772674,false,false,0,-2.0692199962759332,-0.62357126446113398,-0.62357126445994226,-1.191713394632643e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D007-HYDRO01-UPPER,7,1,upper,31029,30040.360000000001,24364.853080497698,1,6.2737509902975566,1.1233695240856454,2.6754663959105991,-5680.6573009685144,5.1503814662119112,3.5982845943869575,0.69864428838772674,false,false,30041.360000000001,24371.126831487996,24367.528546893609,24367.528546893613,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D007-HYDRO01-LOWER,7,1,lower,31030,-33844.790000000001,-28169.283080497698,33844.790000000001,28164.132699031485,28169.283080497698,28167.730983625872,5680.6573009685144,-5.1503814662119112,-3.5982845943869575,0.69864428838772674,false,false,0,-5.1503814662137302,-1.5520968718265067,-1.5520968718249537,-1.552979966845669e-12,1.862645149230957e-09,true
1,INEQ-WATER-D007-HYDRO02-UPPER,7,2,upper,31031,29485.879999999976,23914.94250719143,1,6.274626735604472,1.3057473688734555,2.8031475463502229,-5575.9063721752764,4.9688793667310165,3.4714791892542491,0.69864428838772674,false,false,29486.879999999976,23921.217133927035,23917.745654737781,23917.745654737781,0,1.862645149230957e-09,true
1,INEQ-WATER-D007-HYDRO02-LOWER,7,2,lower,31032,-33349.569999999971,-27778.632507191425,33349.569999999971,27773.663627824695,27778.632507191425,27777.13510701395,5575.9063721752764,-4.9688793667310165,-3.4714791892542491,0.69864428838772674,false,false,0,-4.968879366730107,-1.497400177475356,-1.4974001774767671,1.411093464298574e-12,1.862645149230957e-09,true
1,INEQ-WATER-D007-HYDRO03-UPPER,7,3,upper,31033,17733.069999999996,14379.271569898909,1,6.2698178636419062,4.4957423345494636,5.0303701280730371,-3355.5725056301799,1.7740755290924426,1.2394477355688693,0.69864428838772674,false,false,17734.069999999996,14385.541387762551,14384.301940026982,14384.301940026982,0,9.3132257461547852e-10,true
1,INEQ-WATER-D007-HYDRO03-LOWER,7,3,lower,31034,-19797.709999999995,-16443.911569898908,19797.709999999995,16442.137494369817,16443.911569898912,16443.376942105388,3355.5725056301799,-1.7740755290924426,-1.2394477355688693,0.69864428838772674,false,false,0,-1.7740755290906236,-0.53462779352048528,-0.53462779352357326,3.0879743206924104e-12,1.862645149230957e-09,true
1,INEQ-WATER-D007-HYDRO04-UPPER,7,4,upper,31035,17816.84,14447.225769840956,1,6.2697266416667761,4.4857981525084059,5.0233951918241342,-3371.3981586482028,1.7839284891583702,1.2463314498426421,0.69864428838772674,false,false,17817.84,14453.495496482623,14452.249165032779,14452.249165032781,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D007-HYDRO04-LOWER,7,4,lower,31036,-19879.220000000001,-16509.605769840957,19879.220000000001,16507.821841351797,16509.605769840957,16509.068172801639,3371.3981586482028,-1.7839284891583702,-1.2463314498426421,0.69864428838772674,false,false,0,-1.7839284891597345,-0.53759703931791591,-0.53759703931572811,-2.1878054923263335e-12,1.862645149230957e-09,true
1,INEQ-WATER-D008-HYDRO01-UPPER,8,1,upper,31037,30062.290000000001,24384.108273124511,1,6.2734472806836763,-0.34481667062897969,1.6496349720567007,-5684.7999908268021,6.618263951312656,4.6238123086269756,0.69864428838772674,false,false,30063.290000000001,24390.381720405196,24385.75790809657,24385.75790809657,0,1.862645149230957e-09,true
1,INEQ-WATER-D008-HYDRO01-LOWER,8,1,lower,31038,-33864.519999999997,-28186.338273124507,33864.519999999997,28179.720009173194,28186.338273124507,28184.34382148182,5684.7999908268021,-6.618263951312656,-4.6238123086269756,0.69864428838772674,false,false,0,-6.6182639513135655,-1.9944516426876362,-1.9944516426856809,-1.9553247909698257e-12,1.862645149230957e-09,true
1,INEQ-WATER-D008-HYDRO02-UPPER,8,2,upper,31039,29695.339999999975,24086.358983574122,1,6.2740381188849543,-0.22170177864894036,1.7358265406206215,-5615.4767563233863,6.4957398975338947,4.5382115782643329,0.69864428838772674,false,false,29696.339999999975,24092.633021693007,24088.094810114744,24088.094810114744,0,1.862645149230957e-09,true
1,INEQ-WATER-D008-HYDRO02-LOWER,8,2,lower,31040,-33538.089999999975,-27929.108983574122,33538.089999999975,27922.613243676587,27929.108983574122,27927.151455254851,5615.4767563233863,-6.4957398975338947,-4.5382115782643329,0.69864428838772674,false,false,0,-6.4957398975348042,-1.9575283192716597,-1.9575283192695618,-2.0978774273316958e-12,1.862645149230957e-09,true
1,INEQ-WATER-D008-HYDRO03-UPPER,8,3,upper,31041,17972.299999999996,14573.718416082316,1,6.2689333295987444,4.0838048949102221,4.7423058293099949,-3400.7667123523679,2.1851284346885222,1.5266275002887499,0.69864428838772674,false,false,17973.299999999996,14579.987349411915,14578.460721911626,14578.460721911628,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D008-HYDRO03-LOWER,8,3,lower,31042,-20013.019999999997,-16614.438416082317,20013.019999999997,16612.253287647629,16614.438416082317,16613.779915147919,3400.7667123523679,-2.1851284346885222,-1.5266275002887499,0.69864428838772674,false,false,0,-2.1851284346885222,-0.65850093439803459,-0.65850093439977242,1.7378321004457575e-12,1.862645149230957e-09,true
1,INEQ-WATER-D008-HYDRO04-UPPER,8,4,upper,31043,17952.849999999999,14557.932744067322,1,6.2691077991658082,4.0939513693542855,4.7494471831281491,-3397.0924123624877,2.1751564298115227,1.5196606160376596,0.69864428838772674,false,false,17953.849999999999,14564.201851866488,14562.682191250451,14562.682191250451,0,9.3132257461547852e-10,true
1,INEQ-WATER-D008-HYDRO04-LOWER,8,4,lower,31044,-20001.630000000001,-16606.712744067325,20001.630000000001,16604.537587637515,16606.712744067325,16606.057248253554,3397.0924123624877,-2.1751564298115227,-1.5196606160376596,0.69864428838772674,false,false,0,-2.1751564298101584,-0.65549581377126742,-0.65549581377386312,2.595701431573616e-12,1.862645149230957e-09,true
1,INEQ-WATER-D009-HYDRO01-UPPER,9,1,upper,31045,29187.220000000001,23673.424555804151,1,6.274960857198594,0.58624590571990698,2.3005726480821451,-5519.4841591473287,5.688714951478687,3.9743882091164489,0.69864428838772674,false,false,29188.220000000001,23679.699516661349,23675.725128452232,23675.725128452235,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D009-HYDRO01-LOWER,9,1,lower,31046,-33076.959999999999,-27563.164555804149,33076.959999999999,27557.475840852669,27563.164555804149,27561.450229061786,5519.4841591473287,-5.688714951478687,-3.9743882091164489,0.69864428838772674,false,false,0,-5.688714951480506,-1.7143267423634825,-1.7143267423622384,-1.2441159213949504e-12,1.862645149230957e-09,true
1,INEQ-WATER-D009-HYDRO02-UPPER,9,2,upper,31047,29438.029999999977,23876.92498377493,1,6.2746163060432609,0.51304471260251194,2.2493272201489081,-5566.8665878184875,5.761571593440749,4.0252890858943529,0.69864428838772674,false,false,29439.029999999977,23883.199600080974,23879.17431099508,23879.17431099508,0,1.862645149230957e-09,true
1,INEQ-WATER-D009-HYDRO02-LOWER,9,2,lower,31048,-33306.509999999973,-27745.404983774926,33306.509999999973,27739.643412181485,27745.404983774926,27743.668701267379,5566.8665878184875,-5.761571593440749,-4.0252890858943529,0.69864428838772674,false,false,0,-5.761571593440749,-1.7362825075470028,-1.7362825075463961,-6.0662586065518553e-13,1.862645149230957e-09,true
1,INEQ-WATER-D009-HYDRO03-UPPER,9,3,upper,31049,17854.849999999995,14478.270595430982,1,6.2694210305894851,4.2701615494388827,4.8726498130786062,-3378.5786640501633,1.9992594811506024,1.3967712175108784,0.69864428838772674,false,false,17855.849999999995,14484.540016461571,14483.14324524406,14483.14324524406,0,9.3132257461547852e-10,true
1,INEQ-WATER-D009-HYDRO03-LOWER,9,3,lower,31050,-19907.309999999998,-16530.730595430985,19907.309999999998,16528.731335949833,16530.730595430985,16530.128107167344,3378.5786640501633,-1.9992594811506024,-1.3967712175108784,0.69864428838772674,false,false,0,-1.9992594811519666,-0.60248826364113484,-0.60248826363972396,-1.4108714196936489e-12,1.862645149230957e-09,true
1,INEQ-WATER-D009-HYDRO04-UPPER,9,4,upper,31051,17777.470000000001,14415.487926028196,1,6.269744244610675,4.2913828119763737,4.8875733293341597,-3363.9604354044395,1.9783614326343013,1.3821709152765151,0.69864428838772674,false,false,17778.470000000001,14421.757670272807,14420.375499357529,14420.375499357531,-1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D009-HYDRO04-LOWER,9,4,lower,31052,-19843.790000000001,-16481.807926028196,19843.790000000001,16479.829564595562,16481.807926028196,16481.211735510838,3363.9604354044395,-1.9783614326343013,-1.3821709152765151,0.69864428838772674,false,false,0,-1.9783614326333918,-0.59619051735717221,-0.59619051735778628,6.1406435492017408e-13,1.862645149230957e-09,true
1,INEQ-WATER-D010-HYDRO01-UPPER,10,1,upper,31053,29253.940000000002,23727.464477639434,1,6.2749477720097584,0.66164870106225315,2.353248437080151,-5532.0888214315155,5.6132990709475052,3.9216993349296074,0.69864428838772674,false,false,29254.940000000002,23733.739425411444,23729.817726076515,23729.817726076519,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D010-HYDRO01-LOWER,10,1,lower,31054,-33137.010000000002,-27610.534477639434,33137.010000000002,27604.921178568486,27610.534477639434,27608.842877903415,5532.0888214315155,-5.6132990709475052,-3.9216993349296074,0.69864428838772674,false,false,0,-5.6132990709484147,-1.6915997360192705,-1.6915997360178978,-1.3726797476465435e-12,1.862645149230957e-09,true
1,INEQ-WATER-D010-HYDRO02-UPPER,10,2,upper,31055,29197.219999999972,23681.436721270118,1,6.2750753744584049,0.68489048628530647,2.3695246313048868,-5521.373463618027,5.5901848881730984,3.9055507431535181,0.69864428838772674,false,false,29198.219999999972,23687.711796644577,23683.806245901422,23683.806245901422,0,1.862645149230957e-09,true
1,INEQ-WATER-D010-HYDRO02-LOWER,10,2,lower,31056,-33089.779999999977,-27573.996721270123,33089.779999999977,27568.40653638195,27573.996721270123,27572.312087125105,5521.373463618027,-5.5901848881730984,-3.9055507431535181,0.69864428838772674,false,false,0,-5.5901848881730984,-1.6846341450182081,-1.6846341450195803,1.3722356584366935e-12,1.862645149230957e-09,true
