iteration,constraint_id,day,hydro_id,bound_type,inequality_position,g_before,g_after,l_before,l_trial,full_correction_candidate_l,l_corrected,linearized_constraint_increment,second_order_remainder,applied_second_order_correction,correction_fraction,full_correction_centrality_safe,full_correction_feasible,residual_before,residual_trial,residual_corrected,expected_corrected_residual,closure_error,closure_tolerance,strictly_positive
1,INEQ-WATER-D015-HYDRO02-UPPER,15,2,upper,7259,29848.839999999975,23526.839272677207,1,6.6904853349994529,-2.4263220430578212,0.99076193156233927,-6331.1175347008248,9.116807378057274,5.6997234034371136,0.62518853005005393,false,false,29849.839999999975,23533.529758012206,23527.830034608771,23527.830034608767,3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D015-HYDRO02-LOWER,15,2,lower,7260,-33676.239999999976,-27354.239272677209,33676.239999999976,27345.122465299151,27354.239272677209,27350.82218870259,6331.1175347008248,-9.116807378057274,-5.6997234034371136,0.62518853005005393,false,false,0,-9.116807378057274,-3.4170839746184356,-3.4170839746201604,1.7248424910576432e-12,1.862645149230957e-09,true
1,INEQ-WATER-D015-HYDRO03-UPPER,15,3,upper,7261,18234.129999999997,14367.305252743477,1,6.6842789139193748,3.6504484762811309,4.787562922191209,-3869.8585776941582,3.0338304376382439,1.8967159917281655,0.62518853005005393,false,false,18235.129999999997,14373.989531657397,14372.092815665668,14372.092815665668,0,9.3132257461547852e-10,true
1,INEQ-WATER-D015-HYDRO03-LOWER,15,3,lower,7262,-20248.659999999996,-16381.835252743476,20248.659999999996,16378.801422305838,16381.835252743476,16380.698138297566,3869.8585776941582,-3.0338304376382439,-1.8967159917281655,0.62518853005005393,false,false,0,-3.0338304376382439,-1.1371144459099014,-1.1371144459100784,1.7696955012524995e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D015-HYDRO04-UPPER,15,4,upper,7263,17513.529999999999,13799.222748982102,1,6.6864915648741796,3.8340297567677251,4.903165160040186,-3717.1597128260037,2.8524618081064546,1.7833264048339934,0.62518853005005393,false,false,17514.529999999999,13805.909240546976,13804.125914142141,13804.125914142141,0,9.3132257461547852e-10,true
1,INEQ-WATER-D015-HYDRO04-LOWER,15,4,lower,7264,-19606.240000000002,-15891.932748982104,19606.240000000002,15889.080287173998,15891.932748982104,15890.863613578831,3717.1597128260037,-2.8524618081064546,-1.7833264048339934,0.62518853005005393,false,false,0,-2.8524618081064546,-1.0691354032733216,-1.0691354032724611,-8.6042284408449632e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D016-HYDRO01-UPPER,16,1,upper,7265,29815.739999999998,23498.815873800573,1,6.6941679913619687,-0.48876043273558523,2.2034835284456689,-6324.1070546235223,7.1829284240975539,4.4906844629162999,0.62518853005005393,false,false,29816.739999999998,23505.510041791935,23501.01935732902,23501.019357329016,3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D016-HYDRO01-LOWER,16,1,lower,7266,-33642.629999999997,-27325.705873800573,33642.629999999997,27318.522945376477,27325.705873800573,27323.013629839392,6324.1070546235223,-7.1829284240975539,-4.4906844629162999,0.62518853005005393,false,false,0,-7.182928424095735,-2.6922439611807931,-2.6922439611812536,4.6052051061451493e-13,1.862645149230957e-09,true
1,INEQ-WATER-D016-HYDRO02-UPPER,16,2,upper,7267,29715.239999999976,23419.565221125486,1,6.6943824708049089,-0.44132966903014115,2.2332170872411092,-6302.8104910143256,7.13571213983505,4.4611653835637997,0.62518853005005393,false,false,29716.239999999976,23426.259603596289,23421.798438212725,23421.798438212729,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D016-HYDRO02-LOWER,16,2,lower,7268,-33555.999999999971,-27260.32522112548,33555.999999999971,27253.189508985644,27260.32522112548,27257.650674369208,6302.8104910143256,-7.13571213983505,-4.4611653835637997,0.62518853005005393,false,false,0,-7.1357121398359595,-2.6745467562723206,-2.6745467562712504,-1.0702549957386509e-12,1.862645149230957e-09,true
1,INEQ-WATER-D016-HYDRO03-UPPER,16,3,upper,7269,18081.939999999995,14246.842195591045,1,6.6883925860401412,4.1738206268145639,5.1163110391468187,-3837.6123763681753,2.5145719592255773,1.5720815468933229,0.62518853005005393,false,false,18082.939999999995,14253.530588177086,14251.958506630192,14251.958506630192,0,9.3132257461547852e-10,true
1,INEQ-WATER-D016-HYDRO03-LOWER,16,3,lower,7270,-20111.689999999995,-16276.592195591045,20111.689999999995,16274.07762363182,16276.592195591045,16275.649705178714,3837.6123763681753,-2.5145719592255773,-1.5720815468933229,0.62518853005005393,false,false,0,-2.5145719592255773,-0.94249041233160824,-0.9424904123322545,6.4626082263430362e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D016-HYDRO04-UPPER,16,4,upper,7271,17728.150000000001,13967.928890067327,1,6.6895437059128131,4.2681422697240965,5.1757113013609004,-3762.6425113688629,2.4214014361887166,1.5138324045519131,0.62518853005005393,false,false,17729.150000000001,13974.618433773239,13973.104601368688,13973.104601368688,0,9.3132257461547852e-10,true
1,INEQ-WATER-D016-HYDRO04-LOWER,16,4,lower,7272,-19799.400000000001,-16039.178890067327,19799.400000000001,16036.757488631138,16039.178890067327,16038.271321035689,3762.6425113688629,-2.4214014361887166,-1.5138324045519131,0.62518853005005393,false,false,0,-2.4214014361896261,-0.90756903163855895,-0.90756903163680347,-1.7554846465372975e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D017-HYDRO01-UPPER,17,1,upper,7273,29510.229999999996,23257.835746869576,1,6.6925724855815174,-0.2785471946857756,2.3343084198722064,-6259.3653728106874,6.971119680267293,4.358264065709311,0.62518853005005393,false,false,29511.229999999996,23264.528319355159,23260.170055289447,23260.170055289447,0,1.862645149230957e-09,true
1,INEQ-WATER-D017-HYDRO01-LOWER,17,1,lower,7274,-33367.669999999998,-27115.275746869578,33367.669999999998,27108.304627189311,27115.275746869578,27112.662891255019,6259.3653728106874,-6.971119680267293,-4.358264065709311,0.62518853005005393,false,false,0,-6.971119680267293,-2.6128556145595212,-2.612855614557982,-1.539213201340317e-12,1.862645149230957e-09,true
1,INEQ-WATER-D017-HYDRO02-UPPER,17,2,upper,7275,29675.869999999974,23388.434186203638,1,6.6923363777060327,-0.33746735067134104,2.2973837182213943,-6294.4656175247128,7.0298037283773738,4.3949526594846384,0.62518853005005393,false,false,29676.869999999974,23395.126522581344,23390.73156992186,23390.731569921856,3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D017-HYDRO02-LOWER,17,2,lower,7276,-33520.559999999976,-27233.12418620364,33520.559999999976,27226.094382475261,27233.12418620364,27230.489335134745,6294.4656175247128,-7.0298037283773738,-4.3949526594846384,0.62518853005005393,false,false,0,-7.0298037283791928,-2.6348510688949318,-2.6348510688927349,-2.1969093211282598e-12,1.862645149230957e-09,true
1,INEQ-WATER-D017-HYDRO03-UPPER,17,3,upper,7277,18345.319999999996,14454.454875163505,1,6.6855323508290461,4.1287488853537546,5.0870606543922658,-3893.4219083019666,2.5567834654752915,1.5984716964367802,0.62518853005005393,false,false,18346.319999999996,14461.140407514335,14459.541935817897,14459.541935817897,0,9.3132257461547852e-10,true
1,INEQ-WATER-D017-HYDRO03-LOWER,17,3,lower,7278,-20348.739999999994,-16457.874875163503,20348.739999999994,16455.318091698027,16457.874875163503,16456.916563394465,3893.4219083019666,-2.5567834654752915,-1.5984716964367802,0.62518853005005393,false,false,0,-2.5567834654757462,-0.95831176903811865,-0.95831176903851123,3.9257486150745535e-13,1.862645149230957e-09,true
1,INEQ-WATER-D017-HYDRO04-UPPER,17,4,upper,7279,18095.920000000002,14257.834635575276,1,6.6863745948929578,4.1989034517522201,5.1312361673708731,-3840.5728355678662,2.4874711431407377,1.555138427522085,0.62518853005005393,false,false,18096.920000000002,14264.521010170169,14262.965871742648,14262.965871742646,1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D017-HYDRO04-LOWER,17,4,lower,7280,-20130.400000000001,-16292.314635575276,20130.400000000001,16289.827164432136,16292.314635575276,16291.382302859658,3840.5728355678662,-2.4874711431407377,-1.555138427522085,0.62518853005005393,false,false,0,-2.4874711431402829,-0.93233271561803122,-0.93233271561865261,6.2139182688270012e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D018-HYDRO01-UPPER,18,1,upper,7281,29338.519999999997,23123.970840208189,1,6.6937881790543852,-1.7368766964865845,1.4230331981703053,-6222.979824667349,8.4306648755409697,5.2707549808840799,0.62518853005005393,false,false,29339.519999999997,23130.664628387243,23125.393873406359,23125.393873406359,0,1.862645149230957e-09,true
1,INEQ-WATER-D018-HYDRO01-LOWER,18,1,lower,7282,-33213.129999999997,-26998.580840208189,33213.129999999997,26990.150175332648,26998.580840208189,26995.420930313532,6222.979824667349,-8.4306648755409697,-5.2707549808840799,0.62518853005005393,false,false,0,-8.4306648755409697,-3.1599098946571758,-3.1599098946568902,-2.8554936193359026e-13,1.862645149230957e-09,true
1,INEQ-WATER-D018-HYDRO02-UPPER,18,2,upper,7283,29142.979999999974,22969.783475916382,1,6.6941710813257096,-1.6529752161227798,1.4756309575111386,-6181.543670381041,8.3471462974484893,5.218540123814571,0.62518853005005393,false,false,29143.979999999974,22976.477646997708,22971.259106873891,22971.259106873895,-3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D018-HYDRO02-LOWER,18,2,lower,7284,-33040.959999999977,-26867.763475916385,33040.959999999977,26859.416329618936,26867.763475916385,26864.634869742749,6181.543670381041,-8.3471462974484893,-5.218540123814571,0.62518853005005393,false,false,0,-8.3471462974484893,-3.1286061736354895,-3.1286061736339179,-1.5716317136593716e-12,1.862645149230957e-09,true
1,INEQ-WATER-D018-HYDRO03-UPPER,18,3,upper,7285,18369.369999999995,14473.795416955887,1,6.6863894989936821,3.7418139284767644,4.845474626440911,-3898.5191586146252,2.9445755705169177,1.8409148725527706,0.62518853005005393,false,false,18370.369999999995,14480.48180645488,14478.640891582329,14478.640891582327,1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D018-HYDRO03-LOWER,18,3,lower,7286,-20370.379999999997,-16474.805416955889,20370.379999999997,16471.860841385373,16474.805416955889,16473.701756257924,3898.5191586146252,-2.9445755705169177,-1.8409148725527706,0.62518853005005393,false,false,0,-2.9445755705164629,-1.1036606979650969,-1.103660697964147,-9.4990681986928394e-13,1.862645149230957e-09,true
1,INEQ-WATER-D018-HYDRO04-UPPER,18,4,upper,7287,18370.310000000001,14474.528122897795,1,6.6865274171227007,3.7499142412670459,4.8505905423838831,-3898.7184902780623,2.9366131758556548,1.8359368747388174,0.62518853005005393,false,false,18371.310000000001,14481.214650314918,14479.378713440179,14479.378713440179,0,9.3132257461547852e-10,true
1,INEQ-WATER-D018-HYDRO04-LOWER,18,4,lower,7288,-20377.349999999999,-16481.568122897792,20377.349999999999,16478.631509721938,16481.568122897792,16480.467446596678,3898.7184902780623,-2.9366131758556548,-1.8359368747388174,0.62518853005005393,false,false,0,-2.9366131758542906,-1.1006763011137082,-1.1006763011168375,3.1292746172084662e-12,1.862645149230957e-09,true
1,INEQ-WATER-D019-HYDRO01-UPPER,19,1,upper,7289,29485.82,23240.697754875764,1,6.6921766041886155,-2.3778750700895319,1.0216843304686298,-6254.1922967985138,9.0700516742781474,5.6704922737199857,0.62518853005005393,false,false,29486.82,23247.389931479953,23241.719439206234,23241.71943920623,3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D019-HYDRO01-LOWER,19,1,lower,7290,-33345.699999999997,-27100.577754875761,33345.699999999997,27091.507703201481,27100.577754875761,27097.1781954752,6254.1922967985138,-9.0700516742781474,-5.6704922737199857,0.62518853005005393,false,false,0,-9.0700516742799664,-3.3995594005609746,-3.3995594005581617,-2.8128610551902966e-12,1.862645149230957e-09,true
1,INEQ-WATER-D019-HYDRO02-UPPER,19,2,upper,7291,29847.289999999972,23525.706547505761,1,6.6916092791178992,-2.5151391000973424,0.93565579337560578,-6330.7902008734263,9.2067483792152416,5.7559534857422934,0.62518853005005393,false,false,29848.289999999972,23532.398156784879,23526.642203299136,23526.642203299136,0,1.862645149230957e-09,true
1,INEQ-WATER-D019-HYDRO02-LOWER,19,2,lower,7292,-33674.839999999975,-27353.256547505764,33674.839999999975,27344.049799126547,27353.256547505764,27349.80575261229,6330.7902008734263,-9.2067483792152416,-5.7559534857422934,0.62518853005005393,false,false,0,-9.2067483792161511,-3.4507948934733577,-3.4507948934729482,-4.0945025148175773e-13,1.862645149230957e-09,true
1,INEQ-WATER-D019-HYDRO03-UPPER,19,3,upper,7293,18023.979999999996,14201.657247986499,1,6.6859978634168238,3.6809698036729879,4.8072887879864092,-3825.3277800732408,3.0050280597438359,1.8787090754304143,0.62518853005005393,false,false,18024.979999999996,14208.343245849916,14206.464536774485,14206.464536774485,0,9.3132257461547852e-10,true
1,INEQ-WATER-D019-HYDRO03-LOWER,19,3,lower,7294,-20059.529999999995,-16237.207247986498,20059.529999999995,16234.202219926754,16237.207247986498,16236.080929002184,3825.3277800732408,-3.0050280597438359,-1.8787090754304143,0.62518853005005393,false,false,0,-3.0050280597442907,-1.1263189843139116,-1.1263189843134216,-4.900524430695441e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D019-HYDRO04-UPPER,19,4,upper,7295,18143.939999999999,14296.218230040296,1,6.6858007715743666,3.6594753169158762,4.7937768091233641,-3850.7480954143607,3.0263254546584903,1.8920239624510027,0.62518853005005393,false,false,18144.939999999999,14302.904030811871,14301.01200684942,14301.01200684942,0,9.3132257461547852e-10,true
1,INEQ-WATER-D019-HYDRO04-LOWER,19,4,lower,7296,-20173.610000000001,-16325.888230040298,20173.610000000001,16322.861904585639,16325.888230040298,16324.753928548091,3850.7480954143607,-3.0263254546584903,-1.8920239624510027,0.62518853005005393,false,false,0,-3.0263254546589451,-1.1343014922076691,-1.1343014922074877,-1.8141044222375058e-13,9.3132257461547852e-10,true
1,INEQ-WATER-D020-HYDRO01-UPPER,20,1,upper,7297,29792.120000000003,23482.649830680391,1,6.6935664431336486,-2.9374446911218106,0.6723687492127759,-6319.1011804538666,9.6310111342554592,6.0211976939208727,0.62518853005005393,false,false,29793.120000000003,23489.343397123524,23483.322199429604,23483.3221994296,3.637978807091713e-12,1.862645149230957e-09,true
1,INEQ-WATER-D020-HYDRO01-LOWER,20,1,lower,7298,-33621.370000000003,-27311.899830680391,33621.370000000003,27302.268819546138,27311.899830680391,27308.290017240059,6319.1011804538666,-9.6310111342554592,-6.0211976939208727,0.62518853005005393,false,false,0,-9.6310111342536402,-3.6098134403328004,-3.6098134403345861,1.7856827128071018e-12,1.862645149230957e-09,true
1,INEQ-WATER-D020-HYDRO02-UPPER,20,2,upper,7299,29337.539999999972,23124.211066656979,1,6.6943860665500123,-2.7494330704017758,0.79021866226055515,-6222.7727524799448,9.4438191369517881,5.9041674042894572,0.62518853005005393,false,false,29338.539999999972,23130.905452723528,23125.001285319238,23125.001285319238,0,1.862645149230957e-09,true
1,INEQ-WATER-D020-HYDRO02-LOWER,20,2,lower,7300,-33216.069999999971,-27002.741066656978,33216.069999999971,26993.297247520026,27002.741066656978,26999.201414924315,6222.7727524799448,-9.4438191369517881,-5.9041674042894572,0.62518853005005393,false,false,0,-9.4438191369517881,-3.5396517326626054,-3.5396517326623309,-2.744471316873387e-13,1.862645149230957e-09,true
1,INEQ-WATER-D020-HYDRO03-UPPER,20,3,upper,7301,18325.659999999996,14439.591535602383,1,6.6870641509577711,3.4982044387398803,4.6934256349404304,-3889.2573241098307,3.1888597122178908,1.9936385160173411,0.62518853005005393,false,false,18326.659999999996,14446.278599753341,14444.284961237323,14444.284961237323,0,9.3132257461547852e-10,true
1,INEQ-WATER-D020-HYDRO03-LOWER,20,3,lower,7302,-20331.039999999997,-16444.971535602384,20331.039999999997,16441.782675890165,16444.971535602381,16443.776314406183,3889.2573241098307,-3.1888597122178908,-1.9936385160173411,0.62518853005005393,false,false,0,-3.1888597122197098,-1.1952211962016008,-1.1952211962005497,-1.0511591597150982e-12,1.862645149230957e-09,true
1,INEQ-WATER-D020-HYDRO04-UPPER,20,4,upper,7303,18152.029999999999,14302.703774197536,1,6.687690431778055,3.5495935006008672,4.7257882242208034,-3852.4643227336396,3.1380969311771878,1.9619022075572512,0.62518853005005393,false,false,18153.029999999999,14309.391464629314,14307.429562421758,14307.429562421756,1.8189894035458565e-12,9.3132257461547852e-10,true
1,INEQ-WATER-D020-HYDRO04-LOWER,20,4,lower,7304,-20180.889999999999,-16331.563774197537,20180.889999999999,16328.425677266359,16331.563774197537,16330.387579473916,3852.4643227336396,-3.1380969311771878,-1.9619022075572512,0.62518853005005393,false,false,0,-3.1380969311776425,-1.176194723620938,-1.1761947236199366,-1.0014211682118912e-12,9.3132257461547852e-10,true
2,INEQ-WATER-D014-HYDRO01-UPPER,14,1,upper,7249,22990.491720061669,21609.906711125179,1.427220822428577,2.7073596943130109,2.2773336306793066,2.2773336306793066,-1381.015035000124,0.43002606363370433,0.43002606363370433,1,true,true,22991.918940884098,21612.614070819491,21612.184044755857,21612.184044755857,0,1.862645149230957e-09,true
2,INEQ-WATER-D014-HYDRO01-LOWER,14,1,lower,7250,-26882.041720061672,-25501.456711125182,26878.885522162822,25498.059889203967,25498.489915267601,25498.489915267601,1381.015035000124,-0.43002606363370433,-0.43002606363370433,1,true,true,-3.1561978988502233,-3.3968219212147233,-2.9667958575810189,-2.9667958575796813,-1.3375967000683886e-12,1.862645149230957e-09,true
2,INEQ-WATER-D014-HYDRO02-UPPER,14,2,upper,7251,23473.039735395447,22063.510288323574,1.2793902411823126,2.5663260350167674,2.12531925755908,2.12531925755908,-1409.9704538493304,0.44100677745768735,0.44100677745768735,1,true,true,23474.31912563663,22066.07661435859,22065.635607581135,22065.635607581131,3.637978807091713e-12,1.862645149230957e-09,true
2,INEQ-WATER-D014-HYDRO02-LOWER,14,2,lower,7252,-27307.199735395443,-25897.67028832357,27303.955510055039,25894.179740734849,25894.620747512308,25894.620747512308,1409.9704538493304,-0.44100677745768735,-0.44100677745768735,1,true,true,-3.2442253404042276,-3.4905475887208013,-3.0495408112619771,-3.0495408112630025,1.0254019855437946e-12,1.862645149230957e-09,true
2,INEQ-WATER-D014-HYDRO03-UPPER,14,3,upper,7253,14438.336455309072,13570.681224096261,4.8414276662680269,5.9093670637738942,5.767936175849778,5.767936175849778,-867.7966621007356,0.14143088792411618,0.14143088792411618,1,true,true,14443.17788297534,13576.590591160035,13576.44916027211,13576.44916027211,0,9.3132257461547852e-10,true
2,INEQ-WATER-D014-HYDRO03-LOWER,14,3,lower,7254,-16443.846455309074,-15576.191224096263,16442.741674004053,15575.011309341258,15575.152740229183,15575.152740229183,867.7966621007356,-0.14143088792411618,-0.14143088792411618,1,true,true,-1.1047813050208788,-1.1799147550045745,-1.0384838670797762,-1.0384838670798946,1.1834977442504169e-13,9.3132257461547852e-10,true
2,INEQ-WATER-D014-HYDRO04-UPPER,14,4,upper,7255,14468.269360152452,13598.817862454918,4.8407046044091793,5.9087509366623934,5.7672625962345663,5.7672625962345663,-869.59298603796117,0.1414883404278271,0.1414883404278271,1,true,true,14473.11006475686,13604.72661339158,13604.585125051153,13604.585125051151,1.8189894035458565e-12,9.3132257461547852e-10,true
2,INEQ-WATER-D014-HYDRO04-LOWER,14,4,lower,7256,-16476.099360152453,-15606.64786245492,16474.994122122567,15605.467460930404,15605.608949270832,15605.608949270832,869.59298603796117,-0.1414883404278271,-0.1414883404278271,1,true,true,-1.1052380298860953,-1.1804015245161281,-1.0389131840875052,-1.0389131840877639,2.5868196473766147e-13,9.3132257461547852e-10,true
2,INEQ-WATER-D015-HYDRO01-UPPER,15,1,upper,7257,23034.166582625541,21650.988686185759,1.1420860497236696,2.4378971853801419,1.9812879692784451,1.9812879692784451,-1383.6345056558835,0.4566092161016968,0.4566092161016968,1,true,true,23035.308668675265,21653.42658337114,21652.969974155039,21652.969974155036,3.637978807091713e-12,1.862645149230957e-09,true
2,INEQ-WATER-D015-HYDRO01-LOWER,15,1,lower,7258,-26920.226582625539,-25537.048686185757,26916.899609071035,25533.464753628057,25533.921362844158,25533.921362844158,1383.6345056558835,-0.4566092161016968,-0.4566092161016968,1,true,true,-3.3269735545036383,-3.5839325576998817,-3.1273233415995492,-3.1273233415985309,-1.0182965581861936e-12,1.862645149230957e-09,true
2,INEQ-WATER-D015-HYDRO02-UPPER,15,2,upper,7259,23526.839272677207,22114.109395689986,0.99076193156233927,2.2936357887843766,1.8259548609092686,1.8259548609092686,-1413.1975579150965,0.46768092787510795,0.46768092787510795,1,true,true,23527.830034608771,22116.403031478771,22115.935350550895,22115.935350550895,0,1.862645149230957e-09,true
2,INEQ-WATER-D015-HYDRO02-LOWER,15,2,lower,7260,-27354.239272677209,-25941.509395689987,27350.82218870259,25937.829688486894,25938.297369414769,25938.297369414769,1413.1975579150965,-0.46768092787510795,-0.46768092787510795,1,true,true,-3.4170839746184356,-3.6797072030931304,-3.212026275217795,-3.2120262752196242,1.8292034553724079e-12,1.862645149230957e-09,true
2,INEQ-WATER-D015-HYDRO03-UPPER,15,3,upper,7261,14367.305252743477,13503.91640876959,4.787562922191209,5.8588116198934008,5.7134676715118635,5.7134676715118635,-863.5341879222691,0.1453439483815373,0.1453439483815373,1,true,true,14372.092815665668,13509.775220389483,13509.629876441102,13509.6298764411,1.8189894035458565e-12,9.3132257461547852e-10,true
2,INEQ-WATER-D015-HYDRO03-LOWER,15,3,lower,7262,-16381.835252743476,-15518.446408769589,16380.698138297566,15517.232188110736,15517.377532059118,15517.377532059118,863.5341879222691,-0.1453439483815373,-0.1453439483815373,1,true,true,-1.1371144459099014,-1.214220658852355,-1.0688767104711587,-1.0688767104713173,1.5853984791647235e-13,9.3132257461547852e-10,true
2,INEQ-WATER-D015-HYDRO04-UPPER,15,4,upper,7263,13799.222748982102,12969.910028573206,4.903165160040186,5.9732929822033674,5.8363891354088144,5.8363891354088144,-829.44962425569054,0.13690384679455292,0.13690384679455292,1,true,true,13804.125914142141,12975.88332155541,12975.746417708615,12975.746417708613,1.8189894035458565e-12,9.3132257461547852e-10,true
2,INEQ-WATER-D015-HYDRO04-LOWER,15,4,lower,7264,-15891.932748982104,-15062.620028573208,15890.863613578831,15061.478147666268,15061.615051513063,15061.615051513063,829.44962425569054,-0.13690384679455292,-0.13690384679455292,1,true,true,-1.0691354032733216,-1.1418809069400595,-1.0049770601453929,-1.0049770601452372,-1.5565326805244695e-13,9.3132257461547852e-10,true
2,INEQ-WATER-D016-HYDRO01-UPPER,16,1,upper,7265,23498.815873800573,22087.641308004917,2.2034835284456689,3.4432841379905539,3.0922621628640399,3.0922621628640399,-1411.5255877707827,0.35102197512651401,0.35102197512651401,1,true,true,23501.01935732902,22091.084592142906,22090.73357016778,22090.73357016778,0,1.862645149230957e-09,true
2,INEQ-WATER-D016-HYDRO01-LOWER,16,1,lower,7266,-27325.705873800573,-25914.531308004916,27323.013629839392,25911.649602439087,25912.000624414213,25912.000624414213,1411.5255877707827,-0.35102197512651401,-0.35102197512651401,1,true,true,-2.6922439611807931,-2.8817055658291792,-2.53068359070312,-2.5306835907009542,-2.1658230764387554e-12,1.862645149230957e-09,true
2,INEQ-WATER-D016-HYDRO02-UPPER,16,2,upper,7267,23419.565221125486,22013.143654356143,2.2332170872411092,3.4717354410183319,3.1230090459086526,3.1230090459086526,-1406.7702931644521,0.34872639510967929,0.34872639510967929,1,true,true,23421.798438212725,22016.61538979716,22016.266663402053,22016.26666340205,3.637978807091713e-12,1.862645149230957e-09,true
2,INEQ-WATER-D016-HYDRO02-LOWER,16,2,lower,7268,-27260.32522112548,-25853.903654356138,27257.650674369208,25851.040879573789,25851.3896059689,25851.3896059689,1406.7702931644521,-0.34872639510967929,-0.34872639510967929,1,true,true,-2.6745467562723206,-2.8627747823484242,-2.5140483872382902,-2.5140483872391171,8.2689410874081659e-13,1.862645149230957e-09,true
